Location Set Version ID,Location ID,Location Name,Parent ID,Level,Sort Order
1110,139,Algeria,44563,2,3
1110,168,Angola,44563,2,4
1110,200,Benin,44563,2,5
1110,193,Botswana,44563,2,6
1110,201,Burkina Faso,44563,2,7
1110,175,Burundi,44563,2,8
1110,203,Cabo Verde,44563,2,9
1110,202,Cameroon,44563,2,10
1110,169,Central African Republic,44563,2,11
1110,204,Chad,44563,2,12
1110,176,Comoros,44563,2,13
1110,170,Congo,44563,2,14
1110,205,Côte d'Ivoire,44563,2,15
1110,171,Democratic Republic of the Congo,44563,2,16
1110,172,Equatorial Guinea,44563,2,17
1110,178,Eritrea,44563,2,18
1110,197,Eswatini,44563,2,19
1110,179,Ethiopia,44563,2,20
1110,173,Gabon,44563,2,21
1110,206,Gambia,44563,2,22
1110,207,Ghana,44563,2,23
1110,208,Guinea,44563,2,24
1110,209,Guinea-Bissau,44563,2,25
1110,180,Kenya,44563,2,26
1110,194,Lesotho,44563,2,27
1110,210,Liberia,44563,2,28
1110,181,Madagascar,44563,2,29
1110,182,Malawi,44563,2,30
1110,211,Mali,44563,2,31
1110,212,Mauritania,44563,2,32
1110,183,Mauritius,44563,2,33
1110,184,Mozambique,44563,2,34
1110,195,Namibia,44563,2,35
1110,213,Niger,44563,2,36
1110,214,Nigeria,44563,2,37
1110,185,Rwanda,44563,2,38
1110,215,Sao Tome and Principe,44563,2,39
1110,216,Senegal,44563,2,40
1110,186,Seychelles,44563,2,41
1110,217,Sierra Leone,44563,2,42
1110,196,South Africa,44563,2,43
1110,435,South Sudan,44563,2,44
1110,218,Togo,44563,2,45
1110,190,Uganda,44563,2,46
1110,189,United Republic of Tanzania,44563,2,47
1110,191,Zambia,44563,2,48
1110,198,Zimbabwe,44563,2,49
1110,44567,Eastern Mediterranean Region,479,1,50
1110,160,Afghanistan,44567,2,51
1110,140,Bahrain,44567,2,52
1110,177,Djibouti,44567,2,53
1110,141,Egypt,44567,2,54
1110,142,Iran (Islamic Republic of),44567,2,55
1110,143,Iraq,44567,2,56
1110,144,Jordan,44567,2,57
1110,145,Kuwait,44567,2,58
1110,146,Lebanon,44567,2,59
1110,147,Libya,44567,2,60
1110,148,Morocco,44567,2,61
1110,150,Oman,44567,2,62
1110,165,Pakistan,44567,2,63
1110,149,Palestine,44567,2,64
1110,151,Qatar,44567,2,65
1110,152,Saudi Arabia,44567,2,66
1110,187,Somalia,44567,2,67
1110,522,Sudan,44567,2,68
1110,153,Syrian Arab Republic,44567,2,69
1110,154,Tunisia,44567,2,70
1110,156,United Arab Emirates,44567,2,71
1110,157,Yemen,44567,2,72
1110,44566,European Region,479,1,73
1110,43,Albania,44566,2,74
1110,74,Andorra,44566,2,75
1110,33,Armenia,44566,2,76
1110,75,Austria,44566,2,77
1110,34,Azerbaijan,44566,2,78
1110,57,Belarus,44566,2,79
1110,76,Belgium,44566,2,80
1110,44,Bosnia and Herzegovina,44566,2,81
1110,45,Bulgaria,44566,2,82
1110,46,Croatia,44566,2,83
1110,77,Cyprus,44566,2,84
1110,47,Czechia,44566,2,85
1110,78,Denmark,44566,2,86
1110,58,Estonia,44566,2,87
1110,79,Finland,44566,2,88
1110,80,France,44566,2,89
1110,35,Georgia,44566,2,90
1110,81,Germany,44566,2,91
1110,82,Greece,44566,2,92
1110,48,Hungary,44566,2,93
1110,83,Iceland,44566,2,94
1110,84,Ireland,44566,2,95
1110,85,Israel,44566,2,96
1110,86,Italy,44566,2,97
1110,36,Kazakhstan,44566,2,98
1110,37,Kyrgyzstan,44566,2,99
1110,59,Latvia,44566,2,100
1110,60,Lithuania,44566,2,101
1110,87,Luxembourg,44566,2,102
1110,88,Malta,44566,2,103
1110,367,Monaco,44566,2,104
1110,50,Montenegro,44566,2,105
1110,89,Netherlands,44566,2,106
1110,49,North Macedonia,44566,2,107
1110,90,Norway,44566,2,108
1110,51,Poland,44566,2,109
1110,91,Portugal,44566,2,110
1110,61,Republic of Moldova,44566,2,111
1110,52,Romania,44566,2,112
1110,62,Russian Federation,44566,2,113
1110,396,San Marino,44566,2,114
1110,53,Serbia,44566,2,115
1110,54,Slovakia,44566,2,116
1110,55,Slovenia,44566,2,117
1110,92,Spain,44566,2,118
1110,93,Sweden,44566,2,119
1110,94,Switzerland,44566,2,120
1110,39,Tajikistan,44566,2,121
1110,155,Türkiye,44566,2,122
1110,40,Turkmenistan,44566,2,123
1110,63,Ukraine,44566,2,124
1110,95,United Kingdom,44566,2,125
1110,41,Uzbekistan,44566,2,126
1110,44564,Region of the Americas,479,1,127
1110,105,Antigua and Barbuda,44564,2,128
1110,97,Argentina,44564,2,129
1110,106,Bahamas,44564,2,130
1110,107,Barbados,44564,2,131
1110,108,Belize,44564,2,132
1110,121,Bolivia (Plurinational State of),44564,2,133
1110,135,Brazil,44564,2,134
1110,101,Canada,44564,2,135
1110,98,Chile,44564,2,136
1110,125,Colombia,44564,2,137
1110,126,Costa Rica,44564,2,138
1110,109,Cuba,44564,2,139
1110,110,Dominica,44564,2,140
1110,111,Dominican Republic,44564,2,141
1110,122,Ecuador,44564,2,142
1110,127,El Salvador,44564,2,143
1110,112,Grenada,44564,2,144
1110,128,Guatemala,44564,2,145
1110,113,Guyana,44564,2,146
1110,114,Haiti,44564,2,147
1110,129,Honduras,44564,2,148
1110,115,Jamaica,44564,2,149
1110,130,Mexico,44564,2,150
1110,131,Nicaragua,44564,2,151
1110,132,Panama,44564,2,152
1110,136,Paraguay,44564,2,153
1110,123,Peru,44564,2,154
1110,393,Saint Kitts and Nevis,44564,2,155
1110,116,Saint Lucia,44564,2,156
1110,117,Saint Vincent and the Grenadines,44564,2,157
1110,118,Suriname,44564,2,158
1110,119,Trinidad and Tobago,44564,2,159
1110,102,United States of America,44564,2,160
1110,99,Uruguay,44564,2,161
1110,133,Venezuela (Bolivarian Republic of),44564,2,162
1110,44565,South-East Asia Region,479,1,163
1110,161,Bangladesh,44565,2,164
1110,162,Bhutan,44565,2,165
1110,7,Democratic People's Republic of Korea,44565,2,166
1110,163,India,44565,2,167
1110,11,Indonesia,44565,2,168
1110,14,Maldives,44565,2,169
1110,15,Myanmar,44565,2,170
1110,164,Nepal,44565,2,171
1110,17,Sri Lanka,44565,2,172
1110,18,Thailand,44565,2,173
1110,19,Timor-Leste,44565,2,174
1110,44568,Western Pacific Region,479,1,175
1110,71,Australia,44568,2,176
1110,66,Brunei Darussalam,44568,2,177
1110,10,Cambodia,44568,2,178
1110,6,China,44568,2,179
1110,320,Cook Islands,44568,2,180
1110,22,Fiji,44568,2,181
1110,67,Japan,44568,2,182
1110,23,Kiribati,44568,2,183
1110,12,Lao People's Democratic Republic,44568,2,184
1110,13,Malaysia,44568,2,185
1110,24,Marshall Islands,44568,2,186
1110,25,Micronesia (Federated States of),44568,2,187
1110,38,Mongolia,44568,2,188
1110,369,Nauru,44568,2,189
1110,72,New Zealand,44568,2,190
1110,374,Niue,44568,2,191
1110,380,Palau,44568,2,192
1110,26,Papua New Guinea,44568,2,193
1110,16,Philippines,44568,2,194
1110,68,Republic of Korea,44568,2,195
1110,27,Samoa,44568,2,196
1110,69,Singapore,44568,2,197
1110,28,Solomon Islands,44568,2,198
1110,29,Tonga,44568,2,199
1110,416,Tuvalu,44568,2,200
1110,30,Vanuatu,44568,2,201
1110,20,Viet Nam,44568,2,202
1193,44591,World Bank Income Levels,44591,0,1
1193,44575,World Bank High Income,44591,1,2
1193,74,Andorra,44575,2,3
1193,105,Antigua and Barbuda,44575,2,4
1193,71,Australia,44575,2,5
1193,75,Austria,44575,2,6
1193,106,Bahamas,44575,2,7
1193,140,Bahrain,44575,2,8
1193,107,Barbados,44575,2,9
1193,76,Belgium,44575,2,10
1193,305,Bermuda,44575,2,11
1193,66,Brunei Darussalam,44575,2,12
1193,101,Canada,44575,2,13
1193,98,Chile,44575,2,14
1193,46,Croatia,44575,2,15
1193,77,Cyprus,44575,2,16
1193,47,Czechia,44575,2,17
1193,78,Denmark,44575,2,18
1193,58,Estonia,44575,2,19
1193,79,Finland,44575,2,20
1193,80,France,44575,2,21
1193,81,Germany,44575,2,22
1193,82,Greece,44575,2,23
1193,349,Greenland,44575,2,24
1193,351,Guam,44575,2,25
1193,48,Hungary,44575,2,26
1193,83,Iceland,44575,2,27
1193,84,Ireland,44575,2,28
1193,85,Israel,44575,2,29
1193,86,Italy,44575,2,30
1193,67,Japan,44575,2,31
1193,145,Kuwait,44575,2,32
1193,59,Latvia,44575,2,33
1193,60,Lithuania,44575,2,34
1193,87,Luxembourg,44575,2,35
1193,88,Malta,44575,2,36
1193,367,Monaco,44575,2,37
1193,369,Nauru,44575,2,38
1193,89,Netherlands,44575,2,39
1193,72,New Zealand,44575,2,40
1193,376,Northern Mariana Islands,44575,2,41
1193,90,Norway,44575,2,42
1193,150,Oman,44575,2,43
1193,132,Panama,44575,2,44
1193,51,Poland,44575,2,45
1193,91,Portugal,44575,2,46
1193,385,Puerto Rico,44575,2,47
1193,151,Qatar,44575,2,48
1193,68,Republic of Korea,44575,2,49
1193,52,Romania,44575,2,50
1193,393,Saint Kitts and Nevis,44575,2,51
1193,396,San Marino,44575,2,52
1193,152,Saudi Arabia,44575,2,53
1193,186,Seychelles,44575,2,54
1193,69,Singapore,44575,2,55
1193,54,Slovakia,44575,2,56
1193,55,Slovenia,44575,2,57
1193,92,Spain,44575,2,58
1193,93,Sweden,44575,2,59
1193,94,Switzerland,44575,2,60
1193,8,Taiwan (Province of China),44575,2,61
1193,119,Trinidad and Tobago,44575,2,62
1193,156,United Arab Emirates,44575,2,63
1193,95,United Kingdom,44575,2,64
1193,102,United States of America,44575,2,65
1193,422,United States Virgin Islands,44575,2,66
1193,99,Uruguay,44575,2,67
1193,44578,World Bank Low Income,44591,1,68
1193,160,Afghanistan,44578,2,69
1193,201,Burkina Faso,44578,2,70
1193,175,Burundi,44578,2,71
1193,169,Central African Republic,44578,2,72
1193,204,Chad,44578,2,73
1193,7,Democratic People's Republic of Korea,44578,2,74
1193,171,Democratic Republic of the Congo,44578,2,75
1193,178,Eritrea,44578,2,76
1193,179,Ethiopia,44578,2,77
1193,206,Gambia,44578,2,78
1193,208,Guinea,44578,2,79
1193,209,Guinea-Bissau,44578,2,80
1193,210,Liberia,44578,2,81
1193,181,Madagascar,44578,2,82
1193,182,Malawi,44578,2,83
1193,211,Mali,44578,2,84
1193,184,Mozambique,44578,2,85
1193,213,Niger,44578,2,86
1193,185,Rwanda,44578,2,87
1193,217,Sierra Leone,44578,2,88
1193,187,Somalia,44578,2,89
1193,435,South Sudan,44578,2,90
1193,522,Sudan,44578,2,91
1193,153,Syrian Arab Republic,44578,2,92
1193,218,Togo,44578,2,93
1193,190,Uganda,44578,2,94
1193,157,Yemen,44578,2,95
1193,191,Zambia,44578,2,96
1193,44577,World Bank Lower Middle Income,44591,1,97
1193,139,Algeria,44577,2,98
1193,168,Angola,44577,2,99
1193,161,Bangladesh,44577,2,100
1193,200,Benin,44577,2,101
1193,162,Bhutan,44577,2,102
1193,121,Bolivia (Plurinational State of),44577,2,103
1193,203,Cabo Verde,44577,2,104
1193,10,Cambodia,44577,2,105
1193,202,Cameroon,44577,2,106
1193,176,Comoros,44577,2,107
1193,170,Congo,44577,2,108
1193,205,Côte d'Ivoire,44577,2,109
1193,177,Djibouti,44577,2,110
1193,141,Egypt,44577,2,111
1193,127,El Salvador,44577,2,112
1193,197,Eswatini,44577,2,113
1193,207,Ghana,44577,2,114
1193,114,Haiti,44577,2,115
1193,129,Honduras,44577,2,116
1193,163,India,44577,2,117
1193,11,Indonesia,44577,2,118
1193,142,Iran (Islamic Republic of),44577,2,119
1193,180,Kenya,44577,2,120
1193,23,Kiribati,44577,2,121
1193,37,Kyrgyzstan,44577,2,122
1193,12,Lao People's Democratic Republic,44577,2,123
1193,146,Lebanon,44577,2,124
1193,194,Lesotho,44577,2,125
1193,212,Mauritania,44577,2,126
1193,25,Micronesia (Federated States of),44577,2,127
1193,38,Mongolia,44577,2,128
1193,148,Morocco,44577,2,129
1193,15,Myanmar,44577,2,130
1193,164,Nepal,44577,2,131
1193,131,Nicaragua,44577,2,132
1193,214,Nigeria,44577,2,133
1193,165,Pakistan,44577,2,134
1193,149,Palestine,44577,2,135
1193,26,Papua New Guinea,44577,2,136
1193,16,Philippines,44577,2,137
1193,27,Samoa,44577,2,138
1193,215,Sao Tome and Principe,44577,2,139
1193,216,Senegal,44577,2,140
1193,28,Solomon Islands,44577,2,141
1193,17,Sri Lanka,44577,2,142
1193,39,Tajikistan,44577,2,143
1193,19,Timor-Leste,44577,2,144
1193,154,Tunisia,44577,2,145
1193,63,Ukraine,44577,2,146
1193,189,United Republic of Tanzania,44577,2,147
1193,41,Uzbekistan,44577,2,148
1193,30,Vanuatu,44577,2,149
1193,20,Viet Nam,44577,2,150
1193,198,Zimbabwe,44577,2,151
1193,44576,World Bank Upper Middle Income,44591,1,152
1193,43,Albania,44576,2,153
1193,298,American Samoa,44576,2,154
1193,97,Argentina,44576,2,155
1193,33,Armenia,44576,2,156
1193,34,Azerbaijan,44576,2,157
1193,57,Belarus,44576,2,158
1193,108,Belize,44576,2,159
1193,44,Bosnia and Herzegovina,44576,2,160
1193,193,Botswana,44576,2,161
1193,135,Brazil,44576,2,162
1193,45,Bulgaria,44576,2,163
1193,6,China,44576,2,164
1193,125,Colombia,44576,2,165
1193,126,Costa Rica,44576,2,166
1193,109,Cuba,44576,2,167
1193,110,Dominica,44576,2,168
1193,111,Dominican Republic,44576,2,169
1193,122,Ecuador,44576,2,170
1193,172,Equatorial Guinea,44576,2,171
1193,22,Fiji,44576,2,172
1193,173,Gabon,44576,2,173
1193,35,Georgia,44576,2,174
1193,112,Grenada,44576,2,175
1193,128,Guatemala,44576,2,176
1193,113,Guyana,44576,2,177
1193,143,Iraq,44576,2,178
1193,115,Jamaica,44576,2,179
1193,144,Jordan,44576,2,180
1193,36,Kazakhstan,44576,2,181
1193,147,Libya,44576,2,182
1193,13,Malaysia,44576,2,183
1193,14,Maldives,44576,2,184
1193,24,Marshall Islands,44576,2,185
1193,183,Mauritius,44576,2,186
1193,130,Mexico,44576,2,187
1193,50,Montenegro,44576,2,188
1193,195,Namibia,44576,2,189
1193,49,North Macedonia,44576,2,190
1193,380,Palau,44576,2,191
1193,136,Paraguay,44576,2,192
1193,123,Peru,44576,2,193
1193,61,Republic of Moldova,44576,2,194
1193,62,Russian Federation,44576,2,195
1193,116,Saint Lucia,44576,2,196
1193,117,Saint Vincent and the Grenadines,44576,2,197
1193,53,Serbia,44576,2,198
1193,196,South Africa,44576,2,199
1193,118,Suriname,44576,2,200
1193,18,Thailand,44576,2,201
1193,29,Tonga,44576,2,202
1193,155,Türkiye,44576,2,203
1193,40,Turkmenistan,44576,2,204
1193,416,Tuvalu,44576,2,205
1193,133,Venezuela (Bolivarian Republic of),44576,2,206
1112,478,World Bank Regions,478,0,1
1112,239,East Asia & Pacific - WB,478,1,2
1112,298,American Samoa,239,2,3
1112,71,Australia,239,2,4
1112,66,Brunei Darussalam,239,2,5
1112,10,Cambodia,239,2,6
1112,6,China,239,2,7
1112,7,Democratic People's Republic of Korea,239,2,8
1112,22,Fiji,239,2,9
1112,351,Guam,239,2,10
1112,11,Indonesia,239,2,11
1112,67,Japan,239,2,12
1112,23,Kiribati,239,2,13
1112,12,Lao People's Democratic Republic,239,2,14
1112,13,Malaysia,239,2,15
1112,24,Marshall Islands,239,2,16
1112,25,Micronesia (Federated States of),239,2,17
1112,38,Mongolia,239,2,18
1112,15,Myanmar,239,2,19
1112,369,Nauru,239,2,20
1112,72,New Zealand,239,2,21
1112,376,Northern Mariana Islands,239,2,22
1112,380,Palau,239,2,23
1112,26,Papua New Guinea,239,2,24
1112,16,Philippines,239,2,25
1112,68,Republic of Korea,239,2,26
1112,27,Samoa,239,2,27
1112,69,Singapore,239,2,28
1112,28,Solomon Islands,239,2,29
1112,8,Taiwan (Province of China),239,2,30
1112,18,Thailand,239,2,31
1112,19,Timor-Leste,239,2,32
1112,29,Tonga,239,2,33
1112,416,Tuvalu,239,2,34
1112,30,Vanuatu,239,2,35
1112,20,Viet Nam,239,2,36
1112,240,Europe & Central Asia - WB,478,1,37
1112,43,Albania,240,2,38
1112,74,Andorra,240,2,39
1112,33,Armenia,240,2,40
1112,75,Austria,240,2,41
1112,34,Azerbaijan,240,2,42
1112,57,Belarus,240,2,43
1112,76,Belgium,240,2,44
1112,44,Bosnia and Herzegovina,240,2,45
1112,45,Bulgaria,240,2,46
1112,46,Croatia,240,2,47
1112,77,Cyprus,240,2,48
1112,47,Czechia,240,2,49
1112,78,Denmark,240,2,50
1112,58,Estonia,240,2,51
1112,79,Finland,240,2,52
1112,80,France,240,2,53
1112,35,Georgia,240,2,54
1112,81,Germany,240,2,55
1112,82,Greece,240,2,56
1112,349,Greenland,240,2,57
1112,48,Hungary,240,2,58
1112,83,Iceland,240,2,59
1112,84,Ireland,240,2,60
1112,86,Italy,240,2,61
1112,36,Kazakhstan,240,2,62
1112,37,Kyrgyzstan,240,2,63
1112,59,Latvia,240,2,64
1112,60,Lithuania,240,2,65
1112,87,Luxembourg,240,2,66
1112,367,Monaco,240,2,67
1112,50,Montenegro,240,2,68
1112,89,Netherlands,240,2,69
1112,49,North Macedonia,240,2,70
1112,90,Norway,240,2,71
1112,51,Poland,240,2,72
1112,91,Portugal,240,2,73
1112,61,Republic of Moldova,240,2,74
1112,52,Romania,240,2,75
1112,62,Russian Federation,240,2,76
1112,396,San Marino,240,2,77
1112,53,Serbia,240,2,78
1112,54,Slovakia,240,2,79
1112,55,Slovenia,240,2,80
1112,92,Spain,240,2,81
1112,93,Sweden,240,2,82
1112,94,Switzerland,240,2,83
1112,39,Tajikistan,240,2,84
1112,155,Türkiye,240,2,85
1112,40,Turkmenistan,240,2,86
1112,63,Ukraine,240,2,87
1112,95,United Kingdom,240,2,88
1112,41,Uzbekistan,240,2,89
1112,241,Latin America & Caribbean - WB,478,1,90
1112,105,Antigua and Barbuda,241,2,91
1112,97,Argentina,241,2,92
1112,106,Bahamas,241,2,93
1112,107,Barbados,241,2,94
1112,108,Belize,241,2,95
1112,121,Bolivia (Plurinational State of),241,2,96
1112,135,Brazil,241,2,97
1112,98,Chile,241,2,98
1112,125,Colombia,241,2,99
1112,126,Costa Rica,241,2,100
1112,109,Cuba,241,2,101
1112,110,Dominica,241,2,102
1112,111,Dominican Republic,241,2,103
1112,122,Ecuador,241,2,104
1112,127,El Salvador,241,2,105
1112,112,Grenada,241,2,106
1112,128,Guatemala,241,2,107
1112,113,Guyana,241,2,108
1112,114,Haiti,241,2,109
1112,129,Honduras,241,2,110
1112,115,Jamaica,241,2,111
1112,130,Mexico,241,2,112
1112,131,Nicaragua,241,2,113
1112,132,Panama,241,2,114
1112,136,Paraguay,241,2,115
1112,123,Peru,241,2,116
1112,385,Puerto Rico,241,2,117
1112,393,Saint Kitts and Nevis,241,2,118
1112,116,Saint Lucia,241,2,119
1112,117,Saint Vincent and the Grenadines,241,2,120
1112,118,Suriname,241,2,121
1112,119,Trinidad and Tobago,241,2,122
1112,422,United States Virgin Islands,241,2,123
1112,99,Uruguay,241,2,124
1112,133,Venezuela (Bolivarian Republic of),241,2,125
1112,243,Middle East & North Africa - WB,478,1,126
1112,139,Algeria,243,2,127
1112,140,Bahrain,243,2,128
1112,177,Djibouti,243,2,129
1112,141,Egypt,243,2,130
1112,142,Iran (Islamic Republic of),243,2,131
1112,143,Iraq,243,2,132
1112,85,Israel,243,2,133
1112,144,Jordan,243,2,134
1112,145,Kuwait,243,2,135
1112,146,Lebanon,243,2,136
1112,147,Libya,243,2,137
1112,88,Malta,243,2,138
1112,148,Morocco,243,2,139
1112,150,Oman,243,2,140
1112,149,Palestine,243,2,141
1112,151,Qatar,243,2,142
1112,152,Saudi Arabia,243,2,143
1112,153,Syrian Arab Republic,243,2,144
1112,154,Tunisia,243,2,145
1112,156,United Arab Emirates,243,2,146
1112,157,Yemen,243,2,147
1112,44638,North America,478,1,148
1112,305,Bermuda,44638,2,149
1112,101,Canada,44638,2,150
1112,102,United States of America,44638,2,151
1112,244,South Asia - WB,478,1,152
1112,160,Afghanistan,244,2,153
1112,161,Bangladesh,244,2,154
1112,162,Bhutan,244,2,155
1112,163,India,244,2,156
1112,14,Maldives,244,2,157
1112,164,Nepal,244,2,158
1112,165,Pakistan,244,2,159
1112,17,Sri Lanka,244,2,160
1112,242,Sub-Saharan Africa - WB,478,1,161
1112,168,Angola,242,2,162
1112,200,Benin,242,2,163
1112,193,Botswana,242,2,164
1112,201,Burkina Faso,242,2,165
1112,175,Burundi,242,2,166
1112,203,Cabo Verde,242,2,167
1112,202,Cameroon,242,2,168
1112,169,Central African Republic,242,2,169
1112,204,Chad,242,2,170
1112,176,Comoros,242,2,171
1112,170,Congo,242,2,172
1112,205,Côte d'Ivoire,242,2,173
1112,171,Democratic Republic of the Congo,242,2,174
1112,172,Equatorial Guinea,242,2,175
1112,178,Eritrea,242,2,176
1112,197,Eswatini,242,2,177
1112,179,Ethiopia,242,2,178
1112,173,Gabon,242,2,179
1112,206,Gambia,242,2,180
1112,207,Ghana,242,2,181
1112,208,Guinea,242,2,182
1112,209,Guinea-Bissau,242,2,183
1112,180,Kenya,242,2,184
1112,194,Lesotho,242,2,185
1112,210,Liberia,242,2,186
1112,181,Madagascar,242,2,187
1112,182,Malawi,242,2,188
1112,211,Mali,242,2,189
1112,212,Mauritania,242,2,190
1112,183,Mauritius,242,2,191
1112,184,Mozambique,242,2,192
1112,195,Namibia,242,2,193
1112,213,Niger,242,2,194
1112,214,Nigeria,242,2,195
1112,185,Rwanda,242,2,196
1112,215,Sao Tome and Principe,242,2,197
1112,216,Senegal,242,2,198
1112,186,Seychelles,242,2,199
1112,217,Sierra Leone,242,2,200
1112,187,Somalia,242,2,201
1112,196,South Africa,242,2,202
1112,435,South Sudan,242,2,203
1112,522,Sudan,242,2,204
1112,218,Togo,242,2,205
1112,190,Uganda,242,2,206
1112,189,United Republic of Tanzania,242,2,207
1112,191,Zambia,242,2,208
1112,198,Zimbabwe,242,2,209
